orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,fwd_pkts_per_sec,down_up_ratio,fwd_header_size_min,bwd_header_size_min,bwd_header_size_max,fwd_pkts_payload.avg,bwd_pkts_payload.tot,flow_pkts_payload.tot,flow_pkts_payload.avg,fwd_iat.tot,bwd_iat.tot,bwd_iat.avg,flow_iat.tot,flow_iat.avg,pkts_difference,data_pkts_difference,Label
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,-2.074658353,1.923573728,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,-0.094889898,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,8.10E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.63441203,0.96070321,0.654580027,0.629854876,-0.109631025,-0.043461822,0.242008206,1
0.405725028,0.113240717,0.882228903,1.032614769,0.001093342,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.120217436,-0.024857614,-0.039137176,-0.124467089,-0.163015884,-0.043461822,0.293207728,1
0.405725028,0.113240717,0.882228903,1.032614769,0.000863764,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.118414256,-0.011061704,-0.023582145,-0.114054192,-0.161859468,-0.043461822,0.293207728,1
0.405725028,0.113240717,0.882228903,1.032614769,0.000984954,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.120254884,-0.024778733,-0.031811389,-0.124504756,-0.162508689,-0.043461822,0.242008206,1
1.352743636,2.696519177,3.647273414,4.328449638,0.000975459,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.250364475,-0.000945157,-0.000945157,-0.119894286,-0.024363007,-0.031284061,-0.124123762,-0.162461399,-0.043461822,0.242008206,1
1.352743636,2.706267398,3.647273414,4.328449638,0.006999524,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15694802,-0.072937667,-0.080765112,-0.16119673,-0.166505933,0.007966254,0.08840964,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.00746075,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.159189955,-0.073175469,-0.089457349,-0.160773927,-0.166693757,-0.043461822,-0.013989404,1
-0.067784276,5.221308313,0.882228903,1.503448322,0.000404868,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.127639846,-0.034474321,0.114390076,-0.131900903,-0.15397053,-0.043461822,0.037210118,1
1.352743636,2.696519177,3.647273414,4.328449638,7.56E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.691307686,0.975016824,0.664954936,0.686728734,-0.10549283,-0.043461822,0.242008206,1
1.352743636,2.706267398,3.647273414,4.328449638,0.008349783,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157343039,-0.073456347,-0.083396793,-0.161592576,-0.166645143,0.007966254,0.08840964,1
1.352743636,2.696519177,3.647273414,4.328449638,7.41E-05,0.1785715,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.641525588,0.985543987,0.67258532,0.645378893,-0.106399151,-0.094889898,0.242008206,1
1.352743636,2.696519177,3.647273414,4.328449638,0.117272148,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15831142,-0.076126189,-0.096943024,-0.16256487,-0.16622766,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.106976744,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157859717,-0.076126189,-0.096943024,-0.16211334,-0.16575128,0.007966254,-0.013989404,1
-0.067784276,-0.081723695,0.882228903,1.032614769,0.000109851,0.166666667,1.566154515,2.712959391,3.544987685,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.081379479,0.026210185,0.941524841,-0.085658305,-0.112514698,-0.043461822,0.08840964,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,7.72E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.005015743,-0.000945157,-0.000945157,0.443022821,0.724764739,0.715768491,0.446660621,-0.106043695,-0.043461822,0.190808684,1
-0.067784276,-0.081723695,0.882228903,1.032614769,0.273809524,0.166666667,2.476357733,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163628932,-0.167333776,-0.043461822,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.110510511,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157822409,-0.076126189,-0.096943024,-0.162076046,-0.165711934,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,0.882228903,1.189559287,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,6.96E-05,0.153846167,0.20084969,1.528880896,1.374498741,-0.000945157,1.005015743,-0.000945157,-0.000945157,0.641455304,0.722849915,0.640119184,0.636895451,-0.096983738,0.007966254,0.190808684,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.000927298,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.250364475,-0.000945157,-0.000945157,-0.117821518,-0.021587095,-0.027762959,-0.122071158,-0.162206627,-0.043461822,0.242008206,1
1.352743636,2.696519177,3.647273414,4.328449638,0.000982568,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.250364475,-0.000945157,-0.000945157,-0.120211149,-0.024662643,-0.031664134,-0.124409682,-0.162496888,-0.043461822,0.242008206,1
1.352743636,2.706267398,3.647273414,4.328449638,7.55E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.692390553,0.985690628,0.672691609,0.687811186,-0.10541407,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,8.62E-05,0.15625,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.635705891,0.956800425,0.651751179,0.631148241,-0.111464581,0.007966254,0.242008206,1
1.352743636,2.696519177,3.647273414,4.328449638,0.000124238,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,0.761843215,1.134248504,0.375456581,0.767249403,-0.130305489,-0.043461822,1.368397692,1
1.352743636,2.696519177,3.647273414,4.328449638,0.007314475,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.158548963,-0.073204186,-0.089530201,-0.16071652,-0.166680297,-0.043461822,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.007023008,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.158515754,-0.072996017,-0.089002098,-0.160595001,-0.166651807,-0.043461822,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.003243205,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.159138907,-0.06993489,-0.081236328,-0.157040865,-0.165818533,-0.043461822,-0.013989404,1
0.405725028,-0.120716578,-0.500293352,-0.536830406,7.02E-06,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,1.061658582,-0.076126189,-0.096943024,1.056937743,2.408143772,0.059394331,-0.013989404,1
-0.067784276,-0.081723695,0.882228903,1.032614769,0.077834179,0.166666667,2.476357733,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163589543,-0.167250663,-0.043461822,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,8.42E-05,0.15625,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.654573143,0.974458672,0.664550372,0.650008264,-0.11013805,0.007966254,0.242008206,1
1.352743636,2.696519177,3.647273414,4.328449638,0.040104621,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.158098843,-0.076126189,-0.096943024,-0.162352374,-0.16600347,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,7.89E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.655303004,0.974878431,0.664854625,0.650737846,-0.10811156,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.706267398,3.647273414,4.328449638,7.92E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.652154821,0.985256265,0.672376771,0.647590869,-0.108340537,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,0.882228903,1.189559287,5.72E-05,0.166666667,0.20084969,1.923573728,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.088797459,-0.00943435,-0.043461822,-0.013989404,1
0.405725028,0.425183776,2.264751159,4.171505121,7.91E-05,0.166666667,0.20084969,2.712959391,3.183239528,-0.000945157,2.171294976,-0.000945157,-0.000945157,0.80817899,1.115822714,0.709417796,0.803555263,-0.101532704,-0.043461822,0.446806295,1
1.352743636,2.706267398,3.647273414,4.328449638,8.46E-05,0.15625,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.651017039,0.97459016,0.664645678,0.646453523,-0.110388075,0.007966254,0.242008206,1
0.405725028,0.113240717,0.882228903,1.032614769,0.005885363,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.156495385,-0.072371266,-0.077891312,-0.160733328,-0.166342964,0.007966254,0.08840964,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.001091643,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.120153905,-0.024651095,-0.038904324,-0.124406143,-0.163009116,-0.043461822,0.293207728,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.046231156,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15833564,-0.076126189,-0.096943024,-0.162589081,-0.166253203,0.007966254,-0.013989404,1
0.405725028,1.877668646,2.264751159,2.602059945,0.056166056,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.158018777,-0.076126189,-0.096943024,-0.162272339,-0.16591903,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,7.45E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.646237825,0.974444069,0.723115388,0.64167614,-0.104430463,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,4.061270062,0.882228903,1.503448322,0.661870504,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163638104,-0.16735313,-0.043461822,0.037210118,1
1.352743636,2.696519177,3.647273414,4.328449638,0.007122617,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.158095164,-0.072994551,-0.088998378,-0.160637649,-0.166661806,-0.043461822,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.000985776,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.120274074,-0.024862502,-0.031917645,-0.124537394,-0.16251274,-0.043461822,0.242008206,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.541293581,-0.666616931,0.882228903,1.189559287,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.006271943,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.156686816,-0.072609069,-0.079097874,-0.160912766,-0.166406069,0.007966254,0.08840964,1
0.405725028,0.113240717,0.882228903,1.032614769,7.94E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.646492973,0.986133972,0.673012957,0.64582437,-0.10846907,-0.043461822,0.242008206,1
-0.067784276,-0.081723695,0.882228903,1.032614769,0.141538462,0.166666667,2.476357733,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163614312,-0.167302928,-0.043461822,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.006089167,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.159286649,-0.072393018,-0.08747235,-0.160127314,-0.166542157,-0.043461822,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.009953478,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157683563,-0.073898409,-0.085639721,-0.161923192,-0.166761413,0.007966254,0.08840964,1
-0.067784276,-0.081723695,-0.500293352,-0.536830406,0,0,2.476357733,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.085501859,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.156334788,-0.076126189,-0.096943024,-0.160588994,-0.164143045,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,7.41E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.645282159,0.985099115,0.731432548,0.645100423,-0.104162853,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.018844736,0.083333333,0.20084969,1.923573728,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.158936763,-0.076126189,-0.096943024,-0.163189972,-0.166887164,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.09373408,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157294972,-0.076126189,-0.096943024,-0.16154881,-0.165155683,0.007966254,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,7.95E-06,0.166666667,0.20084969,1.923573728,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,0.375475286,0.970212281,-0.043461822,-0.013989404,1
-0.067784276,-0.393666754,-0.500293352,-0.536830406,0,0,-1.164455136,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
1.352743636,2.696519177,3.647273414,4.328449638,0.000124403,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,0.760803338,1.129444916,0.373581779,0.766016378,-0.130354579,-0.043461822,1.368397692,1
-0.067784276,0.035254952,0.882228903,1.503448322,8.85E-05,0.185185167,1.566154515,2.712959391,3.544987685,-0.000945157,2.171294976,-0.000945157,-0.000945157,0.276406773,0.495569181,0.547649411,0.271998323,-0.116298134,-0.094889898,0.293207728,1
0.405725028,0.113240717,0.882228903,1.032614769,0.009220054,0.125,0.20084969,1.528880896,1.736246898,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.157537218,-0.073713091,-0.084699458,-0.161786262,-0.166713258,0.007966254,0.08840964,1
1.352743636,2.696519177,3.647273414,4.328449638,0.007163435,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.15879079,-0.073020641,-0.089064565,-0.160654782,-0.166665823,-0.043461822,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,8.01E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.642706733,0.974857657,0.664839568,0.638146401,-0.109027726,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,1.77E-05,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,0.325437119,-0.076126189,-0.096943024,0.320998338,0.855262266,0.059394331,-0.013989404,1
-0.067784276,-0.081723695,0.882228903,1.032614769,0.73015873,0.166666667,2.476357733,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163638709,-0.167354407,-0.043461822,-0.013989404,1
-0.067784276,-0.023234372,0.882228903,1.503448322,0.166064982,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163618782,-0.167312359,-0.043461822,0.037210118,1
0.405725028,0.113240717,0.882228903,1.032614769,0.121532365,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.158228187,-0.076126189,-0.096943024,-0.162481669,-0.16613988,0.007966254,-0.013989404,1
1.352743636,2.706267398,3.647273414,4.328449638,0.000129854,0.155172333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,0.797588044,1.159689836,0.38538613,0.792968374,-0.130666468,0.059394331,1.470796736,1
0.405725028,0.113240717,0.882228903,1.032614769,7.77E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.519550698,-0.000945157,-0.000945157,0.710674475,1.077097737,0.683220109,0.718495826,-0.107322417,-0.043461822,0.190808684,1
0.405725028,0.113240717,0.882228903,1.032614769,0.000986003,0.166666667,1.566154515,2.712959391,2.459743213,-0.000945157,0.30181797,-0.000945157,-0.000945157,-0.120318974,-0.024839223,-0.031888117,-0.124546379,-0.162513855,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.001695409,0.166666667,-1.164455136,0.344802401,0.289254268,-0.000945157,1.382341377,-0.000945157,-0.000945157,-0.157260971,-0.065319124,-0.069526602,-0.151012112,-0.164405081,-0.043461822,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,7.37E-05,0.166666667,0.20084969,1.528880896,1.374498741,-0.000945157,1.262283221,-0.000945157,-0.000945157,0.645256961,0.991539582,0.736459873,0.649962218,-0.1037829,-0.043461822,0.242008206,1
-0.067784276,-0.276688107,-0.500293352,-0.536830406,0,0,0.20084969,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
0.405725028,0.113240717,0.882228903,1.032614769,0.108554572,0.083333333,0.20084969,1.528880896,1.374498741,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.158189901,-0.076126189,-0.096943024,-0.162443397,-0.166099502,0.007966254,-0.013989404,1
-0.067784276,-0.237695225,-0.500293352,-0.536830406,0,0,0.655951298,-0.444583263,-0.434242046,-0.000945157,-0.024054168,-0.000945157,-0.000945157,-0.15939154,-0.076126189,-0.096943024,-0.163644575,-0.167366786,0.007966254,-0.013989404,1
