Flow Duration,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Packet Length Min,Packet Length Max,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,28960,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4163,3312.0,968.0,207.0,192.0,0.0,74.74451723800787,1158779.72615902,2.0,3536.0,301.0067551844421,994.0,2.0,3686.0,347.6747880444572,1241.0,2.0,0,0,0.0,968.0,51263.41935483871,1,4,0,29,0,0,155.61290322580646,207.0,100.8,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1300645,290.0,60.0,24.166666666666668,45.0,0.0,20.130526452085032,321.37900810751586,1.0,1175778.0,143475.02007768082,376814.0,1.0,1220819.0,269699.2490181733,675940.0,2.0,0,0,0.0,60.0,467.88421052631577,1,4,0,17,0,0,22.0,24.166666666666668,18.285714285714285,0,0,0,0,0,0,16383,16383,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20390,470.0,66.0,11.190476190476192,1328.0,0.0,651.5256757009357,1323001.4713094656,1.0,19219.0,860.6159358415288,4493.0,1.0,19908.0,921.7024994193612,4989.0,1.0,0,0,0.0,1328.0,306928.1721170396,1,4,0,81,0,0,325.0120481927711,11.19047619047619,646.4878048780488,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14443,470.0,66.0,11.190476190476192,1300.0,0.0,624.8028641480599,1789101.9871217893,1.0,13465.0,483.7453863144204,1588.0,1.0,13867.0,492.3048786026145,2041.0,1.0,0,0,0.0,1300.0,277919.2634746922,1,4,0,83,0,0,304.0,11.19047619047619,590.0,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2359,0.0,0.0,0.0,728.0,0.0,398.74202186376095,617210.6824925817,3.0,662.0,376.1440326966963,655.0,3.0,1840.0,729.1561332572514,1534.0,4.0,0,0,0.0,728.0,94219.37777777776,1,4,0,7,0,0,161.77777777777777,0.0,291.2,0,0,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1051,74.0,37.0,37.0,53.0,53.0,0.0,171265.46146527116,8.0,11.0,0.0,11.0,11.0,8.0,0.0,8.0,8.0,0,0,37.0,53.0,76.8,0,0,0,0,0,0,54.25,37.0,53.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157996,688.0,344.0,114.66666666666666,0.0,0.0,0.0,4354.540621281552,4.0,110260.0,30375.2334394322,59913.0,4.0,144118.0,101891.25874185676,144107.0,11.0,0,0,0.0,344.0,21037.51111111111,1,4,0,7,0,0,76.44444444444444,114.66666666666669,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
217658,576.0,288.0,82.28571428571429,1015.0,0.0,555.9383958677436,11972.911632009853,5.0,216598.0,42673.13006408912,100863.0,5.0,209965.0,74933.26204641479,158950.0,6.0,0,0,0.0,1015.0,141994.60256410256,2,4,0,10,0,0,217.16666666666663,82.28571428571429,406.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66118,486.0,66.0,5.17021276595745,1300.0,0.0,587.476384505474,1318975.165612995,0.0,63472.0,1007.3363889556748,5013.0,1.0,65526.0,1039.9617720390863,4995.0,0.0,0,0,0.0,1300.0,378857.8940685045,1,4,0,187,0,0,461.4179894179894,5.170212765957447,912.8631578947368,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23407,470.0,66.0,8.103448275862071,1300.0,0.0,618.5633347239992,1906780.0230700213,1.0,21299.0,544.9741584087574,2062.0,1.0,22881.0,579.9741449167625,2059.0,1.0,0,0,0.0,1300.0,328111.9090250616,1,4,0,115,0,0,381.4700854700855,8.10344827586207,748.5084745762712,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35541,486.0,66.0,5.926829268292686,1300.0,0.0,608.6815173295821,2014743.5356349004,0.0,33399.0,551.8467404995703,2068.0,0.0,35040.0,583.591580466449,2040.0,0.0,0,0,0.0,1300.0,366406.583716685,1,4,0,163,0,0,433.9757575757576,5.926829268292683,856.8674698795181,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
977161,23036.0,1460.0,921.44,45.0,0.0,16.908880992255412,23748.38946703768,2.0,976087.0,103851.2513585528,450487.0,2.0,920067.0,126559.66015076556,398196.0,2.0,0,0,0.0,1460.0,502372.9730094468,2,4,0,36,0,0,610.6842105263158,921.44,13.076923076923077,0,0,0,0,0,0,16383,16383,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,55024,52128,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
432320,34460.0,1448.0,689.1999999999999,287.0,0.0,65.51570569190027,82457.43893412288,1.0,427855.0,17880.438226098177,65983.0,1.0,416333.0,24124.045455610907,79984.0,1.0,0,0,0.0,1448.0,393723.5425717852,1,4,0,87,0,0,400.5393258426967,689.2,30.46153846153846,0,0,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,8.0,4.0,4.0,0.0,0.0,0.0,888888.8888888889,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,0.0,0,0,0,0,0,0,6.0,4.0,0.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1054,74.0,37.0,37.0,53.0,53.0,0.0,170777.98861480076,6.0,11.0,0.0,11.0,11.0,6.0,0.0,6.0,6.0,0,0,37.0,53.0,76.8,0,0,0,0,0,0,54.25,37.0,53.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
672757,628.0,166.0,69.77777777777777,306.0,0.0,138.20481695140523,2324.7621355110387,1.0,671895.0,100904.15752363016,243802.0,8.0,588711.0,124239.70209679352,283356.0,1.0,0,0,0.0,306.0,12174.5,2,4,0,14,0,0,97.75,69.77777777777777,133.71428571428572,0,0,0,0,0,0,16383,16383,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
700954,2888.0,756.0,111.07692307692308,192.0,0.0,74.92355078036853,6277.159414169832,0.0,607666.0,33209.24910683769,99313.0,0.0,700122.0,35255.03032057433,98628.0,1.0,0,0,0.0,756.0,23148.858141160024,1,4,0,51,0,0,83.01886792452831,111.07692307692308,56.0,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20126,34514.0,1448.0,690.28,287.0,0.0,65.51570569190027,1773924.2770545562,1.0,18846.0,563.3077465710363,2022.0,1.0,19617.0,858.7021770533976,3016.0,1.0,0,0,0.0,1448.0,394701.74481897627,1,4,0,87,0,0,401.14606741573033,690.28,30.46153846153846,0,0,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13032,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1033,90.0,45.0,45.0,61.0,61.0,0.0,205227.4927395934,7.0,10.0,0.0,10.0,10.0,7.0,0.0,7.0,7.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1660,400.0,112.0,100.0,72.0,24.0,27.712812921102035,356626.5060240964,3.0,1281.0,732.6574916016351,1273.0,4.0,599.0,338.04191061661766,590.0,3.0,0,0,24.0,112.0,1057.7777777777778,0,0,0,0,0,0,85.0,100.0,48.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55603,486.0,66.0,8.37931034482759,1300.0,0.0,641.0348684066649,725500.4226390662,1.0,50399.0,1677.5594245233212,6012.0,1.0,55035.0,1752.4947538784377,6003.0,1.0,0,0,0.0,1300.0,316138.6139359699,1,4,0,115,0,0,344.7863247863248,8.379310344827585,675.4915254237288,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24616,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,30408,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2096697,25322.0,1460.0,767.3333333333334,107.0,0.0,33.29366060164172,12470.08986038517,1.0,2096545.0,123911.25732646244,446298.0,2.0,2016807.0,134513.71906207845,380431.0,1.0,0,0,0.0,1460.0,437852.02975326567,2,4,0,50,0,0,502.8076923076923,767.3333333333334,43.36842105263158,0,0,0,0,0,0,16383,16383,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22361,454.0,66.0,9.869565217391305,1300.0,0.0,633.9274282390852,1363803.0499530432,1.0,21366.0,711.0611660175106,2414.0,1.0,21851.0,753.8974728150428,3019.0,1.0,0,0,0.0,1300.0,299102.3546099291,1,4,0,91,0,0,327.9139784946237,9.869565217391305,639.1914893617021,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7691243,1278.0,277.0,5.461538461538456,1448.0,0.0,504.7649238496661,68481.7785629709,1.0,7683145.0,416661.4491066632,6364081.0,1.0,7690703.0,305669.9497867339,6369450.0,1.0,0,0,0.0,1448.0,495290.69941770914,1,4,0,667,0,0,787.3094170403588,5.461538461538462,1207.8896551724138,0,0,234,1278,435,525432,5792,34752,40,32,0.0,179100.0,179100.0,6362059.0,0.0,6362059.0,6362059.0,0
857821,1390.0,259.0,106.92307692307692,1460.0,0.0,568.9892559032494,32563.90319192466,1.0,856853.0,103716.68560989364,349191.0,6.0,780263.0,88872.06221377234,377674.0,1.0,0,0,0.0,1460.0,428205.1430499324,2,4,0,36,0,0,735.1052631578947,106.92307692307692,1061.76,0,0,0,0,0,0,16383,16383,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1784,432.0,128.0,108.0,72.0,24.0,27.712812921102035,349775.78475336323,3.0,1350.0,771.6287967669429,1341.0,4.0,674.0,379.6160340835636,663.0,3.0,0,0,24.0,128.0,1399.1111111111109,0,0,0,0,0,0,89.0,108.0,48.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
295833,2068.0,1034.0,344.6666666666667,62.0,0.0,33.9587985653203,7409.585813617818,2.0,223740.0,64251.050730707895,139239.0,3.0,272187.0,78602.8325078047,138842.0,2.0,0,0,0.0,1034.0,158690.42424242423,1,4,0,9,0,0,199.27272727272728,344.6666666666667,24.8,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13032,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1070,74.0,37.0,37.0,53.0,53.0,0.0,168224.29906542055,9.0,11.0,0.0,11.0,11.0,9.0,0.0,9.0,9.0,0,0,37.0,53.0,76.8,0,0,0,0,0,0,54.25,37.0,53.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4875,456.0,114.0,114.0,52.0,48.0,2.309401076758502,134564.10256410256,5.0,3756.0,2154.673293100372,3740.0,5.0,3378.0,1935.5668420387865,3361.0,8.0,0,0,48.0,114.0,1139.7777777777778,0,0,0,0,0,0,96.25,114.0,50.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,94411.0,66747.34461010415,94403.0,8.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
520522,54.0,27.0,7.714285714285714,0.0,0.0,0.0,103.7420128255866,3.0,520319.0,102003.82376051726,241183.0,3.0,403266.0,285142.22372703766,403259.0,7.0,0,0,0.0,27.0,119.2909090909091,2,4,0,8,0,0,5.4,7.714285714285714,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1009,90.0,45.0,45.0,61.0,61.0,0.0,210109.01883052528,7.0,9.0,0.0,9.0,9.0,7.0,0.0,7.0,7.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
783244,360.0,180.0,51.42857142857143,519.0,0.0,284.2680073451812,1784.884403838395,4.0,782355.0,169893.52642258033,400506.0,4.0,729184.0,319697.6030970517,659291.0,8.0,0,0,0.0,519.0,37765.26923076923,2,4,0,10,0,0,116.5,51.42857142857143,207.6,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6161,318.0,114.0,16.736842105263158,458.0,0.0,169.70532530211725,212627.8201590651,1.0,4312.0,398.1061375211718,987.0,1.0,5652.0,834.3485210303033,2910.0,4.0,0,0,0.0,458.0,12413.717803030306,2,4,0,30,0,0,40.9375,16.736842105263158,76.3076923076923,0,0,0,0,0,0,5792,11584,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
619619,120.0,60.0,17.142857142857142,0.0,0.0,0.0,193.6673988370273,7.0,618643.0,202217.3727763435,509644.0,9.0,598103.0,175503.67858894012,337673.0,7.0,0,0,0.0,60.0,507.6923076923077,2,4,0,10,0,0,10.0,17.142857142857142,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1543722,65740.0,1460.0,1153.3333333333337,0.0,0.0,0.0,42585.3877835517,1.0,1542750.0,90834.41357901122,512614.0,1.0,1509755.0,153435.61964162887,472986.0,2.0,0,0,0.0,1460.0,476560.7356136821,2,4,0,68,0,0,939.1428571428572,1153.3333333333333,0.0,0,0,0,0,0,0,16383,16383,52,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
931206,18332.0,1460.0,555.5151515151514,122.0,0.0,37.97398309122794,20652.78789011239,1.0,930123.0,62847.94770104162,253566.0,2.0,911729.0,108177.94189647684,463538.0,1.0,0,0,0.0,1460.0,362219.9245283019,2,4,0,50,0,0,369.84615384615387,555.5151515151515,47.36842105263158,0,0,0,0,0,0,16383,16383,26,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18046,700.0,277.0,49.99999999999999,277.0,0.0,96.39551461606104,77579.51900698215,1.0,17718.0,2178.7839292266704,5552.0,2.0,17592.0,2345.8928008259527,7785.0,1.0,0,0,0.0,277.0,8971.67816091954,1,4,0,27,0,0,48.27586206896552,50.0,46.66666666666666,0,0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9500,454.0,66.0,13.35294117647059,1300.0,0.0,580.9988935322633,1561473.6842105263,1.0,8440.0,440.53149932092185,1884.0,1.0,8903.0,438.0504421177682,1779.0,1.0,0,0,0.0,1300.0,206717.18095238096,1,4,0,67,0,0,214.9855072463768,13.352941176470589,410.8571428571428,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34595.0,24451.04538664963,34587.0,8.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14480,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5147,806.0,270.0,40.3,433.0,0.0,127.95933133691533,360986.9827083738,0.0,4073.0,386.4616138083682,1155.0,1.0,4569.0,372.25464897595367,1318.0,0.0,0,0,0.0,433.0,11116.380952380956,1,4,0,39,0,0,45.31707317073171,40.3,50.095238095238095,0,0,0,0,0,0,5792,13032,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,56472,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21425,470.0,66.0,10.217391304347828,1300.0,0.0,618.0227730521755,1362427.07117853,0.0,20426.0,667.7312273057116,2413.0,0.0,20323.0,622.0985852406787,2033.0,0.0,0,0,0.0,1300.0,280409.4559597347,1,4,0,91,0,0,313.8709677419355,10.217391304347826,611.063829787234,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,34752,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33752.0,23854.954370109368,33744.0,8.0,7.0,0.0,7.0,7.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
610883,0.0,0.0,0.0,316.0,0.0,173.0803281716325,1034.5679941985618,3.0,609853.0,246067.64540450388,515485.0,3.0,563126.0,243823.4587626876,504132.0,8.0,0,0,0.0,316.0,16340.072727272727,2,4,0,8,0,0,63.2,0.0,126.4,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4805.0,3394.8196564766145,4803.0,2.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,28960,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4729,456.0,114.0,114.0,52.0,52.0,0.0,140410.23472192854,2.0,3648.0,2094.0515752960814,3634.0,4.0,3240.0,1863.687742085568,3232.0,2.0,0,0,52.0,114.0,1067.7777777777778,0,0,0,0,0,0,97.25,114.0,52.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
875364,1460.0,175.0,12.166666666666664,1448.0,0.0,199.2993678818829,11323.289511563187,1.0,863818.0,11940.072249775858,109008.0,1.0,874861.0,11966.41814612318,110098.0,1.0,0,0,0.0,1448.0,21107.33049989879,1,4,0,241,0,0,40.79012345679013,12.166666666666666,68.71544715447155,0,0,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
